Price,VehicleType,YearOfVehicleRegistration,GearBoxType,PowerOfTheEngine,ModelOfTheVehicle,DistranceTravelled,TypeOfTheFuelUsed,BrandOfTheVehicle,IsDamageRepaired
4299.0,6,16,1,105,109,1.0,6,36,0
2999.0,1,3,1,116,9,1.0,6,2,0
1850.0,2,1,1,110,113,1.0,6,30,0
1800.0,4,5,1,109,6,1.0,6,25,0
8995.0,2,14,1,60,67,0.0,6,31,0
3350.0,0,4,1,87,74,0.8275862068965517,6,24,0
12500.0,6,9,0,116,28,0.6551724137931034,6,20,0
11999.0,0,8,1,179,26,0.8275862068965517,1,1,0
2300.0,3,0,1,90,105,1.0,1,10,0
2950.0,0,2,1,122,214,1.0,6,37,0
8000.0,6,5,1,200,109,0.6551724137931034,6,36,0
4100.0,0,4,1,163,24,1.0,6,1,0
17000.0,0,12,1,114,217,1.0,1,37,0
5999.0,3,4,1,150,189,1.0,6,36,0
6600.0,6,9,1,122,109,1.0,6,36,0
15495.0,6,11,1,117,170,0.24137931034482757,6,23,0
3999.0,6,6,1,86,70,0.8275862068965517,1,27,0
10300.0,6,10,0,122,154,0.3793103448275862,6,31,0
9900.0,0,8,0,105,23,1.0,1,1,0
2950.0,6,6,1,109,8,1.0,1,25,0
4888.0,3,6,1,116,109,1.0,6,36,0
3999.0,0,4,1,131,109,1.0,1,36,0
18900.0,0,10,0,190,26,1.0,1,1,0
6300.0,3,11,1,110,208,1.0,1,10,0
2700.0,2,6,1,54,163,0.8275862068965517,6,36,0
24900.0,5,11,0,204,20,1.0,1,1,0
4990.0,4,1,1,116,109,1.0,6,36,0
2350.0,2,3,1,70,95,0.8275862068965517,6,10,0
2300.0,2,7,1,68,49,1.0,6,5,0
18500.0,0,12,0,170,160,0.5172413793103449,1,36,0
23990.0,0,13,1,125,54,0.31034482758620685,1,20,0
8590.0,6,5,0,150,9,0.6551724137931034,6,2,0
1980.0,6,1,1,120,128,0.8275862068965517,6,27,0
4400.0,0,5,1,140,207,1.0,1,36,0
3000.0,0,3,1,116,9,1.0,6,2,0
19299.0,6,7,0,235,226,1.0,1,2,0
2500.0,6,5,1,116,96,1.0,6,10,0
1350.0,6,1,1,50,95,0.44827586206896547,6,10,0
2999.0,0,1,1,150,160,1.0,6,36,0
2800.0,5,0,1,105,68,1.0,6,11,0
4700.0,3,2,1,110,88,1.0,1,9,0
24000.0,0,13,0,170,54,0.24137931034482757,1,20,0
5750.0,2,12,1,60,113,0.6551724137931034,6,30,0
1600.0,4,7,1,150,6,0.10344827586206896,6,25,0
3100.0,7,4,0,173,185,1.0,6,12,0
3500.0,0,3,0,204,9,1.0,1,2,1
5800.0,3,7,1,122,20,1.0,1,9,1
7000.0,0,6,0,163,9,1.0,1,2,0
4990.0,6,8,1,116,96,1.0,6,10,0
5499.0,6,6,0,95,28,0.5862068965517242,6,20,0
7000.0,0,11,1,143,24,1.0,1,1,0
10500.0,3,7,0,109,42,0.3793103448275862,1,20,0
1950.0,2,8,1,92,201,0.8275862068965517,6,34,1
1200.0,3,3,1,103,20,1.0,6,12,0
11400.0,6,7,1,190,13,0.8275862068965517,6,2,0
4995.0,3,6,1,150,234,1.0,1,24,0
1590.0,3,0,1,140,20,1.0,6,27,0
2000.0,2,0,1,75,109,1.0,6,36,0
3290.0,6,1,1,116,54,1.0,1,20,0
1300.0,2,0,1,60,121,0.8275862068965517,6,10,0
22500.0,6,12,0,177,24,0.8275862068965517,1,1,0
9000.0,6,8,1,140,109,0.8275862068965517,1,36,0
10000.0,0,7,1,170,24,1.0,1,1,0
6555.0,3,3,1,174,209,1.0,1,36,0
7000.0,3,7,1,140,207,0.0,1,36,0
1700.0,5,2,1,136,20,1.0,6,12,0
4990.0,0,3,1,116,9,0.6551724137931034,6,2,0
6200.0,7,3,0,177,171,1.0,1,18,1
3500.0,5,3,0,163,71,1.0,6,20,1
6900.0,6,5,1,200,37,0.8275862068965517,6,24,0
5890.0,2,11,1,75,145,0.5862068965517242,6,27,0
10999.0,0,12,1,120,8,0.44827586206896547,6,25,0
3100.0,1,1,1,122,222,1.0,1,20,0
1250.0,6,2,1,173,96,1.0,6,10,1
12900.0,6,7,0,170,54,0.8275862068965517,1,20,0
6500.0,6,4,0,150,54,1.0,1,20,0
8990.0,6,6,1,129,9,1.0,6,2,0
14300.0,4,8,0,163,193,0.8275862068965517,6,20,0
2600.0,0,2,1,150,9,1.0,6,2,0
16900.0,7,9,0,140,204,0.5862068965517242,1,36,0
2666.0,5,4,1,166,20,1.0,6,0,1
4990.0,2,9,1,92,201,0.5862068965517242,6,34,0
3900.0,2,3,0,65,143,0.3793103448275862,6,23,0
5000.0,6,6,1,200,109,1.0,6,36,0
1800.0,2,3,1,63,106,1.0,6,12,0
3450.0,0,6,1,120,37,1.0,1,24,0
3400.0,4,6,1,90,203,0.5172413793103449,6,24,0
8500.0,6,7,1,140,132,1.0,1,30,0
8500.0,0,13,1,75,113,0.1724137931034483,1,30,0
1150.0,0,2,1,143,90,1.0,1,20,0
4750.0,0,3,0,150,90,1.0,1,20,0
6500.0,0,5,1,122,54,1.0,1,20,0
5999.0,6,5,0,140,23,1.0,1,1,0
1990.0,6,0,1,75,37,0.5862068965517242,6,24,0
2750.0,6,2,0,75,163,0.8275862068965517,6,36,0
2300.0,5,0,1,118,9,1.0,6,2,0
16900.0,2,12,1,143,21,0.5172413793103449,1,1,0
3800.0,2,6,1,69,78,0.8275862068965517,1,24,0
4000.0,3,4,1,116,105,1.0,1,10,0
8500.0,7,5,0,204,226,1.0,1,2,0
9999.0,6,6,0,170,109,1.0,1,36,0
14400.0,0,10,0,184,9,0.6551724137931034,1,2,0
1450.0,0,0,1,105,109,1.0,6,36,0
3200.0,2,6,1,73,50,0.5862068965517242,6,5,0
4500.0,3,3,1,136,207,1.0,1,36,0
1999.0,2,4,1,60,78,0.5862068965517242,6,24,0
9600.0,0,5,1,192,9,0.6551724137931034,6,2,0
2000.0,2,1,0,41,99,1.0,6,32,0
1550.0,6,2,1,60,94,1.0,6,31,0
6400.0,2,9,1,128,70,0.6551724137931034,6,27,0
6300.0,6,7,1,95,28,0.8275862068965517,6,20,0
12500.0,7,9,0,150,227,1.0,1,23,0
5000.0,6,8,1,109,112,0.8275862068965517,6,12,0
6000.0,6,7,1,170,160,1.0,1,36,0
1950.0,7,0,1,136,20,1.0,6,24,0
8890.0,2,13,1,94,201,0.1724137931034483,6,34,0
5900.0,4,0,1,118,233,1.0,6,2,0
8950.0,6,5,0,224,26,1.0,1,1,0
1800.0,2,2,1,75,109,1.0,6,36,0
3399.0,0,4,1,131,146,1.0,1,10,0
6000.0,0,5,0,190,90,1.0,1,20,0
8100.0,6,8,1,102,132,0.44827586206896547,6,30,0
5000.0,6,2,1,170,9,1.0,6,2,0
6950.0,4,6,1,140,8,0.5862068965517242,6,25,0
6000.0,3,10,1,95,222,1.0,1,20,0
13300.0,4,9,1,120,75,0.31034482758620685,6,21,0
11500.0,6,8,1,102,23,0.5172413793103449,6,1,0
4950.0,2,6,1,90,78,0.6551724137931034,1,24,0
19200.0,0,11,0,170,54,0.6551724137931034,1,20,0
5900.0,6,4,1,105,109,1.0,1,36,0
1500.0,0,0,1,75,76,1.0,6,30,0
10600.0,0,10,1,143,24,1.0,1,1,0
1750.0,6,2,1,75,96,0.8275862068965517,6,10,0
8590.0,4,2,1,118,233,0.8275862068965517,6,2,0
2950.0,2,7,1,77,20,1.0,6,9,0
2650.0,3,5,1,101,142,1.0,6,24,0
2790.0,2,5,1,69,78,1.0,1,24,0
5000.0,7,3,1,163,137,1.0,1,20,0
4190.0,2,6,0,80,20,0.3793103448275862,6,19,0
4700.0,3,7,1,109,55,1.0,1,10,0
1100.0,0,0,1,101,37,1.0,6,24,0
13900.0,6,10,1,143,5,0.31034482758620685,1,2,0
4390.0,2,3,1,75,22,1.0,1,1,0
9850.0,6,14,1,86,109,0.1724137931034483,6,36,1
26000.0,6,14,1,150,23,0.1724137931034483,1,1,0
5700.0,2,12,0,61,99,0.31034482758620685,6,32,0
11950.0,0,10,0,160,24,1.0,6,1,0
9300.0,0,11,0,140,200,1.0,1,31,0
4250.0,0,3,0,163,26,1.0,1,1,0
5390.0,2,9,1,82,95,0.8275862068965517,6,10,0
1900.0,2,0,0,60,36,1.0,6,30,0
6400.0,2,13,1,68,41,0.10344827586206896,6,35,0
15500.0,0,10,1,125,23,0.44827586206896547,6,1,0
3390.0,6,3,1,116,9,0.6551724137931034,6,2,0
8000.0,5,5,1,200,37,1.0,6,24,0
13900.0,3,10,0,109,42,0.31034482758620685,1,20,0
3200.0,4,1,1,110,149,1.0,6,19,0
8250.0,0,10,0,140,160,1.0,1,36,0
5999.0,6,6,1,140,117,1.0,1,36,0
5950.0,6,6,1,179,26,1.0,1,1,1
6800.0,4,2,1,131,20,1.0,6,9,0
3000.0,0,2,1,150,2,1.0,1,0,0
2300.0,0,0,0,193,13,1.0,1,2,0
2200.0,3,4,1,150,92,1.0,1,27,0
3400.0,6,1,1,115,160,1.0,4,36,0
2500.0,0,6,1,101,37,1.0,1,24,1
8900.0,0,8,1,109,72,0.8275862068965517,1,21,0
10500.0,6,11,1,122,109,0.5862068965517242,6,36,0
4155.0,5,5,1,105,37,1.0,6,24,0
1200.0,0,1,1,107,141,1.0,6,27,0
5750.0,6,3,0,102,23,0.44827586206896547,6,1,0
3500.0,2,6,1,73,51,0.44827586206896547,6,5,0
9850.0,3,6,1,140,105,1.0,1,10,0
13500.0,0,12,1,105,23,0.24137931034482757,6,1,0
14500.0,0,8,0,140,26,0.8275862068965517,1,1,0
8500.0,6,6,1,177,13,1.0,6,2,0
14444.0,0,10,1,136,217,0.8275862068965517,1,37,0
12000.0,3,8,1,175,105,0.10344827586206896,1,10,0
1450.0,2,3,1,75,78,1.0,6,24,1
1300.0,2,0,1,58,212,0.5862068965517242,6,27,0
4300.0,0,2,0,131,160,1.0,1,36,0
5890.0,3,6,0,204,20,1.0,6,10,0
6499.0,2,11,1,82,95,0.44827586206896547,6,10,0
12400.0,6,7,1,177,13,1.0,1,2,0
3300.0,0,3,0,131,160,1.0,1,36,0
2350.0,3,1,1,150,105,1.0,4,10,0
3200.0,0,4,1,88,6,0.8275862068965517,6,25,0
4250.0,7,3,1,140,194,1.0,1,15,0
8900.0,0,13,1,105,109,0.5172413793103449,1,36,0
12000.0,6,12,1,105,117,0.3793103448275862,1,36,0
6000.0,0,4,1,131,24,1.0,6,1,0
12750.0,5,9,1,122,20,0.5862068965517242,1,20,0
24950.0,5,11,1,170,90,0.6551724137931034,1,20,0
13900.0,1,3,0,203,20,1.0,6,3,0
1100.0,0,2,1,127,96,0.0,1,10,0
19599.0,4,10,1,184,75,0.31034482758620685,6,21,0
1600.0,3,0,1,116,234,1.0,6,24,1
4000.0,3,5,1,150,234,1.0,6,24,0
1650.0,0,1,1,101,219,0.8275862068965517,6,24,0
1300.0,0,3,1,115,96,1.0,1,10,0
2150.0,2,2,1,75,212,0.5172413793103449,6,27,0
11000.0,4,7,0,184,71,1.0,6,20,0
30990.0,3,4,0,174,209,0.8275862068965517,1,36,0
12990.0,6,9,0,156,54,0.3793103448275862,6,20,0
5200.0,3,3,1,105,207,1.0,1,36,0
5500.0,0,8,1,90,37,1.0,4,24,0
1800.0,2,6,1,75,94,1.0,6,31,0
2350.0,0,1,1,125,146,1.0,6,10,0
7000.0,2,9,1,90,78,0.5862068965517242,6,24,1
7777.0,4,9,1,69,11,0.44827586206896547,6,9,0
3900.0,5,5,1,136,52,0.5862068965517242,6,5,0
3600.0,0,7,1,110,37,1.0,1,24,0
3200.0,3,5,1,136,96,1.0,1,10,0
2950.0,3,4,1,101,234,1.0,1,24,0
8300.0,6,5,0,224,26,1.0,1,1,0
2800.0,6,3,1,163,26,1.0,1,1,0
1600.0,2,2,0,75,78,1.0,6,24,0
5500.0,0,4,1,150,54,1.0,1,20,0
2500.0,2,4,1,65,230,0.6551724137931034,6,35,0
5999.0,6,3,1,218,13,1.0,1,2,0
1990.0,2,4,1,75,78,0.8275862068965517,6,24,0
9500.0,6,8,1,74,109,1.0,6,36,0
9900.0,4,5,1,126,149,0.3793103448275862,6,19,0
5100.0,0,2,1,131,24,1.0,1,1,0
3800.0,5,4,1,140,23,1.0,1,1,0
19500.0,7,6,0,205,20,0.31034482758620685,4,10,0
2999.0,0,2,0,179,24,1.0,1,1,0
6600.0,2,11,0,54,99,0.3793103448275862,1,32,0
3900.0,3,3,0,129,198,1.0,1,20,0
1650.0,6,3,0,166,2,0.8275862068965517,6,0,0
18000.0,6,8,0,232,27,0.8275862068965517,1,1,0
2850.0,2,7,1,87,191,0.8275862068965517,6,8,0
6999.0,0,8,1,105,94,0.5862068965517242,6,31,0
7500.0,2,7,1,92,201,0.31034482758620685,6,34,0
3850.0,3,2,1,116,31,1.0,1,30,0
6100.0,3,8,1,90,20,0.44827586206896547,1,5,0
3700.0,2,6,1,101,37,1.0,1,24,0
3300.0,2,7,1,100,70,0.8275862068965517,6,27,0
2300.0,2,4,1,109,6,0.8275862068965517,6,25,0
3500.0,6,4,0,211,219,1.0,6,24,0
9500.0,7,7,1,150,35,0.5862068965517242,1,24,0
8999.0,6,7,1,116,28,0.5172413793103449,6,20,0
5000.0,0,6,1,105,160,1.0,1,36,0
3850.0,2,8,1,55,100,0.3793103448275862,6,36,0
15300.0,6,10,0,170,109,1.0,1,36,0
11000.0,5,9,1,161,187,0.5862068965517242,6,36,0
5099.0,6,6,1,163,9,1.0,1,2,0
5900.0,0,5,1,140,24,1.0,1,1,0
1300.0,2,3,1,75,109,1.0,6,36,0
39700.0,0,15,1,190,24,0.10344827586206896,1,1,0
1970.0,0,3,1,122,214,1.0,6,37,0
4250.0,0,4,0,177,90,1.0,1,20,0
1900.0,6,3,1,84,37,1.0,6,24,0
23899.0,6,10,1,184,13,0.5862068965517242,1,2,0
1950.0,0,0,1,60,121,1.0,6,10,0
1250.0,2,0,1,60,121,0.6551724137931034,6,10,0
4699.0,2,4,1,90,156,0.6551724137931034,6,21,0
9400.0,0,9,0,160,115,1.0,1,24,0
19800.0,7,12,0,140,204,0.5862068965517242,1,36,0
11000.0,6,5,1,218,13,1.0,1,2,0
3750.0,0,4,0,150,9,1.0,1,2,0
25900.0,6,13,0,140,23,0.1724137931034483,6,1,0
1599.0,2,2,1,75,95,1.0,6,10,0
4500.0,2,8,1,95,6,0.44827586206896547,6,25,0
16750.0,7,3,1,122,84,1.0,1,18,0
3200.0,4,3,1,109,6,0.6551724137931034,6,25,0
14900.0,6,12,1,116,5,0.44827586206896547,1,2,0
4700.0,2,8,0,68,50,0.8275862068965517,1,5,0
6899.0,3,8,1,144,20,0.5862068965517242,6,15,0
5500.0,3,7,0,131,186,0.6551724137931034,1,27,0
4700.0,2,6,1,80,78,0.8275862068965517,6,24,0
14000.0,6,9,1,211,109,0.8275862068965517,6,36,0
6500.0,2,11,1,87,78,0.5172413793103449,6,24,0
2500.0,6,0,1,184,13,1.0,1,2,0
3599.0,0,6,1,135,129,0.5172413793103449,6,22,0
25999.0,7,9,0,224,108,0.5862068965517242,1,20,0
4499.0,2,6,1,86,70,1.0,1,27,0
1100.0,2,2,1,60,232,0.8275862068965517,6,17,0
2699.0,6,5,0,136,10,1.0,1,25,0
5999.0,6,5,1,150,132,1.0,1,30,0
18900.0,6,6,0,235,181,1.0,1,20,0
3990.0,2,7,1,86,113,0.8275862068965517,6,30,0
3999.0,6,5,1,90,45,1.0,1,5,0
1200.0,0,0,1,144,155,1.0,6,24,1
28490.0,6,14,0,230,109,0.034482758620689655,6,36,0
3899.0,0,2,0,130,160,1.0,1,36,0
2999.0,2,6,1,60,159,0.8275862068965517,6,9,0
2000.0,3,0,0,150,20,1.0,6,11,0
4499.0,0,3,1,204,90,1.0,1,20,0
11200.0,0,8,0,177,13,1.0,1,2,0
8500.0,6,4,1,177,26,1.0,6,1,0
4800.0,3,6,1,128,20,1.0,1,5,0
6700.0,7,8,1,140,197,0.44827586206896547,1,15,0
5500.0,6,5,1,116,5,0.8275862068965517,6,2,0
2850.0,3,7,1,131,20,1.0,1,27,0
12800.0,0,10,1,125,23,0.5862068965517242,6,1,0
8800.0,6,9,1,160,115,0.44827586206896547,1,24,0
4900.0,3,6,1,116,96,0.6551724137931034,6,10,0
4900.0,0,5,0,122,54,1.0,1,20,0
2490.0,2,3,1,58,78,0.31034482758620685,6,24,0
3999.0,2,9,1,69,230,0.6551724137931034,6,35,0
5600.0,2,5,0,150,23,1.0,6,1,0
2850.0,0,4,1,116,9,1.0,6,2,0
2800.0,6,0,1,209,20,1.0,6,1,0
1890.0,6,1,1,125,28,0.6551724137931034,6,20,0
7600.0,0,6,0,150,190,0.8275862068965517,1,24,0
2500.0,2,2,1,101,109,1.0,1,36,0
2459.0,6,16,0,136,71,1.0,6,20,1
4850.0,6,2,1,163,54,0.3793103448275862,6,20,0
4500.0,0,5,1,140,24,1.0,1,1,1
2600.0,0,2,1,105,109,1.0,1,36,0
4199.0,3,5,1,125,234,1.0,6,24,0
1500.0,2,2,1,54,99,0.5862068965517242,6,32,0
2500.0,0,1,1,90,146,1.0,1,10,1
2490.0,0,1,1,125,160,1.0,6,36,0
17300.0,0,10,0,170,90,0.6551724137931034,1,20,0
4050.0,6,5,1,105,109,1.0,1,36,0
2999.0,6,4,1,101,109,1.0,1,36,1
2600.0,0,1,0,150,160,1.0,1,36,0
30850.0,7,10,0,170,168,0.3793103448275862,1,1,0
2250.0,2,2,1,48,99,1.0,6,32,0
11950.0,2,11,1,86,21,0.5172413793103449,6,1,0
4495.0,6,6,1,82,28,0.8275862068965517,1,20,0
10500.0,6,9,0,136,54,1.0,1,20,0
3900.0,3,6,1,90,142,1.0,6,24,0
1599.0,2,4,1,55,188,0.24137931034482757,6,9,0
11300.0,7,11,1,105,231,0.10344827586206896,1,31,0
3000.0,2,7,1,82,78,0.6551724137931034,6,24,1
9990.0,3,9,1,140,31,0.8275862068965517,1,30,0
7800.0,3,7,1,109,42,1.0,1,20,0
10900.0,0,9,1,170,24,1.0,1,1,0
4950.0,6,8,1,109,55,1.0,1,10,0
21500.0,6,12,0,184,9,1.0,1,2,0
2300.0,3,0,1,110,31,1.0,1,30,0
3850.0,2,1,1,75,78,0.1724137931034483,6,24,0
8850.0,7,8,1,140,204,0.8275862068965517,1,36,1
4800.0,2,6,1,64,94,0.31034482758620685,6,31,0
5500.0,4,12,0,84,99,0.24137931034482757,6,32,1
3450.0,0,2,0,143,9,1.0,6,2,0
4299.0,3,7,0,105,142,0.5172413793103449,6,24,0
3000.0,3,1,0,116,189,1.0,1,36,0
8799.0,0,5,1,150,23,1.0,6,1,0
6900.0,0,5,1,136,215,1.0,1,37,0
9450.0,0,10,1,116,115,0.44827586206896547,6,24,0
2500.0,6,2,1,103,199,0.8275862068965517,6,9,0
24950.0,5,15,1,192,75,0.034482758620689655,6,21,0
5900.0,4,2,1,118,149,0.5172413793103449,6,19,0
6499.0,7,4,1,133,158,1.0,1,22,0
20499.0,3,11,0,170,189,1.0,1,36,0
2450.0,6,2,0,155,26,1.0,1,1,0
16290.0,4,10,1,184,75,0.6551724137931034,6,21,0
15500.0,2,12,1,122,21,0.24137931034482757,6,1,0
9999.0,0,4,1,131,209,1.0,1,36,0
10200.0,2,12,1,90,163,0.5172413793103449,1,36,0
1900.0,4,2,0,54,99,1.0,6,32,0
24444.0,5,13,1,200,20,0.034482758620689655,6,35,0
4800.0,4,3,0,82,177,0.44827586206896547,6,32,0
3950.0,2,4,1,75,94,0.8275862068965517,4,31,0
1500.0,0,0,1,180,26,1.0,6,1,0
19500.0,3,11,1,170,189,0.5862068965517242,1,36,0
11300.0,2,11,1,201,70,0.44827586206896547,6,27,0
3500.0,0,7,1,109,96,1.0,1,10,0
10500.0,2,12,1,105,113,0.1724137931034483,6,30,0
10900.0,2,9,1,120,75,0.5172413793103449,6,21,0
14250.0,6,11,1,161,109,0.31034482758620685,6,36,0
1500.0,0,8,1,86,134,0.6551724137931034,1,6,0
5299.0,2,12,0,11,20,0.1724137931034483,2,27,0
3500.0,0,1,1,170,13,1.0,6,2,0
1500.0,6,16,1,75,134,0.3793103448275862,6,6,0
17400.0,0,10,1,170,54,0.44827586206896547,1,20,0
28999.0,6,12,1,184,226,0.31034482758620685,1,2,0
4950.0,6,9,1,116,96,1.0,6,10,0
3950.0,4,0,1,150,17,1.0,6,1,0
1999.0,0,2,0,179,24,1.0,1,1,1
9990.0,0,9,0,125,23,1.0,6,1,0
5500.0,0,9,1,136,90,1.0,1,20,0
1799.0,3,1,1,100,234,1.0,6,24,0
5990.0,6,7,0,95,28,1.0,6,20,0
11999.0,0,13,1,101,96,0.31034482758620685,6,10,0
3600.0,2,8,1,58,212,0.5862068965517242,6,27,0
2450.0,2,3,1,125,28,1.0,6,20,0
1699.0,6,16,1,125,23,1.0,6,1,0
3200.0,2,5,1,75,6,0.3793103448275862,6,25,0
8250.0,2,14,1,69,166,0.31034482758620685,6,9,0
1599.0,0,1,1,115,160,1.0,4,36,0
7999.0,6,10,1,80,109,0.5862068965517242,6,36,0
2290.0,2,7,1,67,140,0.5862068965517242,6,3,0
2000.0,0,2,1,109,8,1.0,6,25,0
2700.0,2,7,1,77,20,0.8275862068965517,6,9,1
2000.0,0,6,1,109,96,1.0,1,10,0
5690.0,4,3,1,110,149,0.5172413793103449,6,19,0
9790.0,7,3,0,220,206,0.8275862068965517,6,36,0
3999.0,5,2,1,102,23,1.0,6,1,0
12000.0,4,7,1,232,24,0.8275862068965517,1,1,0
9750.0,0,9,1,110,160,0.6551724137931034,1,36,0
1550.0,3,3,1,60,20,1.0,6,22,1
2400.0,0,4,1,116,2,0.8275862068965517,1,0,0
4650.0,7,2,1,125,175,1.0,6,35,0
7800.0,6,5,0,201,90,1.0,1,20,0
1250.0,6,3,1,101,28,1.0,6,20,1
14999.0,0,9,0,235,13,1.0,1,2,0
3850.0,6,3,1,140,23,1.0,1,1,1
24000.0,4,10,1,170,5,0.3793103448275862,6,2,0
3600.0,2,7,1,54,49,0.5172413793103449,1,5,0
1050.0,6,1,0,160,104,1.0,6,22,0
7499.0,0,7,1,232,26,1.0,1,1,0
2100.0,0,4,1,82,20,1.0,1,27,0
21900.0,5,9,1,204,5,0.44827586206896547,1,2,0
18500.0,3,12,1,102,209,0.6551724137931034,1,36,0
3300.0,4,7,1,120,6,1.0,6,25,0
20250.0,5,11,0,179,25,0.8275862068965517,6,1,0
2800.0,0,0,0,170,13,1.0,6,2,0
3990.0,6,4,1,150,132,1.0,1,30,0
5500.0,2,11,1,69,121,0.3793103448275862,6,10,0
3900.0,2,6,1,86,113,0.8275862068965517,6,30,0
3400.0,4,0,1,170,9,1.0,6,2,0
3000.0,2,7,1,125,78,1.0,1,24,0
1780.0,2,0,1,50,163,1.0,6,36,0
8000.0,3,6,0,116,42,0.8275862068965517,6,20,0
4190.0,6,16,1,131,160,1.0,1,36,0
8400.0,4,9,0,84,99,0.3793103448275862,6,32,0
1850.0,0,3,0,131,146,1.0,1,10,0
7500.0,4,1,1,231,9,1.0,6,2,0
3200.0,2,8,1,67,112,0.3793103448275862,6,12,0
3333.0,4,0,1,110,149,1.0,6,19,0
3750.0,2,6,1,140,109,1.0,1,36,1
5800.0,3,5,1,105,207,0.8275862068965517,1,36,0
3100.0,6,6,1,109,28,1.0,1,20,0
1999.0,5,2,1,136,20,1.0,6,12,0
4650.0,6,4,1,75,109,1.0,6,36,0
4000.0,6,2,0,197,181,1.0,1,20,1
2499.0,2,3,1,54,163,0.8275862068965517,6,36,0
25900.0,3,12,0,163,221,0.5172413793103449,1,20,0
4100.0,6,16,1,105,8,0.6551724137931034,6,19,0
28800.0,0,13,0,200,228,0.31034482758620685,6,13,0
6790.0,2,11,1,86,40,0.1724137931034483,6,3,0
13700.0,5,11,1,122,187,0.3793103448275862,6,36,0
1888.0,0,0,0,211,26,1.0,6,1,0
20700.0,6,15,1,109,5,0.0,6,2,0
4444.0,0,8,1,121,14,1.0,1,19,0
3200.0,3,4,1,101,234,0.8275862068965517,6,24,0
2499.0,0,1,0,146,146,1.0,6,10,0
1350.0,0,3,1,107,8,1.0,1,25,0
17000.0,3,12,1,165,20,0.31034482758620685,1,24,0
5900.0,0,5,1,105,109,0.5862068965517242,6,36,0
14900.0,4,12,0,143,75,0.5862068965517242,1,21,0
2150.0,2,3,1,65,143,1.0,6,23,0
16500.0,5,13,0,140,44,0.1724137931034483,1,36,0
4000.0,2,9,1,86,113,0.6551724137931034,6,30,0
16999.0,4,7,0,231,9,1.0,1,2,0
1100.0,3,1,1,122,222,1.0,1,20,0
7990.0,0,6,0,177,13,1.0,1,2,0
4700.0,0,2,1,109,20,1.0,1,36,0
2990.0,6,5,1,105,154,0.8275862068965517,1,31,0
2000.0,3,5,1,116,105,1.0,1,10,0
14499.0,4,11,1,122,75,0.31034482758620685,6,21,0
2150.0,6,1,0,207,128,1.0,6,27,0
2400.0,0,0,0,197,90,1.0,1,20,0
11900.0,2,8,0,143,5,0.6551724137931034,6,2,0
2300.0,2,7,1,70,102,1.0,6,10,0
3499.0,2,6,0,61,99,0.44827586206896547,6,32,0
13000.0,3,12,1,80,109,0.3793103448275862,6,36,0
11300.0,0,9,1,122,109,0.44827586206896547,6,36,0
5450.0,6,7,1,140,205,1.0,1,30,0
14000.0,5,8,0,200,25,1.0,1,1,1
4450.0,2,11,1,61,99,0.5172413793103449,6,32,0
8500.0,6,10,1,80,109,0.31034482758620685,6,36,0
32500.0,7,9,0,211,137,1.0,1,20,0
4900.0,0,9,1,131,141,1.0,1,27,0
8500.0,0,3,1,218,13,1.0,1,2,0
3990.0,2,11,1,80,102,0.5172413793103449,6,10,1
16999.0,5,10,1,204,90,1.0,1,20,0
1290.0,3,0,1,75,45,1.0,6,5,0
2750.0,6,16,1,110,141,1.0,6,27,0
1700.0,6,4,1,120,1,1.0,6,0,0
3200.0,5,2,1,163,69,1.0,6,20,0
3999.0,2,9,1,76,212,0.5862068965517242,6,27,0
3450.0,2,1,1,60,135,0.24137931034482757,6,36,0
4090.0,2,13,1,75,212,0.24137931034482757,6,27,0
12499.0,0,12,1,140,160,1.0,1,36,0
6950.0,4,7,1,140,37,0.6551724137931034,6,24,0
10700.0,7,5,1,218,226,1.0,1,2,0
3500.0,3,11,1,135,87,1.0,1,9,0
2999.0,4,0,1,101,109,1.0,6,36,0
3100.0,3,2,0,122,218,1.0,1,20,0
6400.0,6,7,1,66,156,0.44827586206896547,6,21,0
8900.0,3,9,1,125,55,0.24137931034482757,6,10,0
9500.0,2,9,0,115,42,0.5172413793103449,6,20,0
18950.0,7,12,0,200,204,0.3793103448275862,6,36,0
2500.0,2,5,1,96,98,1.0,6,32,0
3750.0,4,6,1,90,203,0.8275862068965517,6,24,0
4490.0,6,4,1,90,109,1.0,1,36,0
4900.0,2,9,1,77,20,0.3793103448275862,0,9,0
2750.0,6,4,1,101,96,0.8275862068965517,1,10,0
2100.0,5,2,1,103,20,1.0,6,10,0
1600.0,2,0,1,100,23,1.0,6,1,0
11100.0,6,9,1,122,5,0.5862068965517242,6,2,0
1600.0,0,0,1,101,37,1.0,6,24,0
6200.0,3,3,1,143,110,1.0,1,4,0
2950.0,2,6,1,65,20,0.8275862068965517,6,9,0
3750.0,7,6,0,140,194,1.0,1,15,1
8299.0,0,6,0,140,160,1.0,1,36,0
1700.0,2,3,1,101,102,1.0,6,10,0
4500.0,3,4,0,140,207,1.0,1,36,0
12350.0,7,9,1,160,231,0.8275862068965517,6,31,0
2250.0,2,7,1,77,20,1.0,4,9,0
6000.0,4,1,1,197,193,1.0,6,20,0
11999.0,2,10,1,122,21,0.5172413793103449,6,1,0
4799.0,5,1,0,170,9,1.0,6,2,0
6500.0,0,8,1,140,80,0.5172413793103449,6,9,0
